id,city,amount,card_type,status,time
28,tabriz,12345.0,discover,fail,2025-09-29 00:00:00
58,tehran,100.5,unknown,fail,2025-09-28 01:01:00
15,shiraz,250000.0,unknown,fail,2025-09-10 11:11:00
16,tehran,914465.0,mastercard,fail,2025-09-08 23:59:00
98,tabriz,914465.0,discover,fail,2025-09-01 23:59:00
47,tabriz,555555.0,visa,success,2025-09-13 11:11:00
63,tehran,545116.0,visa,fail,2025-09-24 23:59:00
12,tehran,1578078.0,mastercard,success,2025-09-09 06:30:00
43,tehran,471227.0,discover,success,2025-09-22 23:17:00
84,tehran,555555.0,visa,success,2025-09-10 18:00:00
29,shiraz,200000.0,mastercard,fail,2025-09-15 07:32:00
49,tabriz,1578078.0,mastercard,success,2025-09-05 12:12:00
3,tabriz,850000.0,mastercard,fail,2025-09-22 21:23:00
69,unknown,1578078.0,amex,success,2025-09-16 10:48:00
66,tabriz,177050.0,discover,fail,2025-09-22 03:00:00
88,qom,1387769.0,mastercard,fail,2025-09-25 16:16:00
71,karaj,1463119.0,mastercard,fail,2025-09-11 19:51:00
74,qom,976246.0,mastercard,fail,2025-09-27 12:12:00
69,isfahan,63489.0,unknown,fail,2025-09-09 13:13:00
47,qom,100.5,amex,success,2025-09-16 06:06:00
97,tabriz,545116.0,visa,success,2025-09-26 19:40:00
31,tabriz,1463119.0,mastercard,fail,2025-09-02 14:02:00
22,mashhad,1463119.0,mastercard,fail,2025-09-12 15:45:00
20,shiraz,100000.0,amex,success,2025-09-12 18:12:00
99,tehran,200000.0,amex,success,2025-09-09 02:54:00
49,tehran,914282.0,visa,fail,2025-09-10 07:08:00
38,tehran,100000.0,amex,success,2025-09-02 23:17:00
53,ahvaz,1782689.0,mastercard,fail,2025-09-16 02:20:00
28,mashhad,100.5,discover,fail,2025-09-20 02:20:00
77,mashhad,471227.0,discover,success,2025-09-07 14:30:00
72,karaj,452545.0,mastercard,success,2025-09-02 03:27:00
47,tehran,976246.0,visa,fail,2025-09-19 10:05:00
45,tehran,123456.0,mastercard,fail,2025-09-28 14:11:00
18,tehran,774681.0,discover,fail,2025-09-04 12:12:00
50,shiraz,850000.0,visa,fail,2025-09-24 00:00:00
90,tehran,343679.0,visa,success,2025-09-22 11:11:00
22,tabriz,250000.0,visa,fail,2025-09-02 02:24:00
45,karaj,1578078.0,visa,fail,2025-09-25 02:20:00
61,shiraz,100.5,discover,fail,2025-09-14 02:24:00
94,isfahan,100.5,mastercard,fail,2025-09-29 14:11:00
21,mashhad,343679.0,mastercard,success,2025-09-15 14:11:00
61,tehran,471227.0,visa,success,2025-09-05 19:51:00
76,qom,1463119.0,visa,success,2025-09-28 19:51:00
36,mashhad,343679.0,mastercard,success,2025-09-20 08:08:00
24,mashhad,1768588.0,discover,success,2025-09-29 14:00:00
92,karaj,100.5,mastercard,fail,2025-09-24 23:59:00
97,tehran,585954.0,mastercard,fail,2025-09-21 11:11:00
97,tabriz,50200.0,mastercard,fail,2025-09-14 11:11:00
97,tehran,1387769.0,visa,success,2025-09-14 13:10:00
91,isfahan,914282.0,mastercard,fail,2025-09-05 09:00:00
75,tehran,99999.0,amex,success,2025-09-18 07:08:00
82,isfahan,471227.0,mastercard,fail,2025-09-24 03:00:00
5,tabriz,99999.0,visa,fail,2025-09-14 14:30:00
16,qom,976246.0,discover,fail,2025-09-02 04:04:00
35,tehran,850000.0,mastercard,success,2025-09-12 18:00:00
42,tabriz,774681.0,unknown,success,2025-09-24 14:55:00
88,isfahan,1578078.0,amex,success,2025-09-06 18:12:00
99,karaj,1427657.0,amex,success,2025-09-04 16:16:00
81,tabriz,1768588.0,visa,fail,2025-09-13 07:08:00
10,tehran,471227.0,mastercard,fail,2025-09-04 19:40:00
8,tehran,343679.0,amex,success,2025-09-14 17:17:00
26,mashhad,976246.0,discover,fail,2025-09-16 03:27:00
3,tabriz,1472823.0,mastercard,fail,2025-09-29 11:11:00
59,ahvaz,914282.0,discover,success,2025-09-04 02:37:00
89,tehran,200000.0,visa,fail,2025-09-24 02:20:00
3,tehran,177050.0,visa,success,2025-09-25 18:45:00
38,tehran,200000.0,mastercard,success,2025-09-01 04:04:00
100,tabriz,850000.0,unknown,fail,2025-09-04 19:51:00
17,tehran,583952.0,visa,fail,2025-09-20 19:29:00
73,unknown,450000.0,visa,fail,2025-09-18 21:23:00
36,ahvaz,177050.0,mastercard,success,2025-09-06 21:23:00
96,tehran,100.5,unknown,fail,2025-09-23 06:30:00
89,tehran,333333.0,discover,fail,2025-09-27 14:11:00
73,karaj,343679.0,mastercard,fail,2025-09-16 08:08:00
2,tehran,200000.0,visa,fail,2025-09-27 02:30:00
85,isfahan,200000.0,amex,success,2025-09-05 16:40:00
34,tehran,1502601.0,unknown,success,2025-09-04 03:27:00
27,tehran,1305967.0,mastercard,success,2025-09-21 11:11:00
37,tabriz,177050.0,discover,success,2025-09-08 07:07:00
71,karaj,585954.0,visa,fail,2025-09-19 08:59:00
22,tehran,471227.0,visa,success,2025-09-14 12:34:00
68,tehran,1050805.0,mastercard,fail,2025-09-07 23:17:00
14,karaj,250000.0,amex,success,2025-09-14 12:34:00
99,karaj,850000.0,visa,fail,2025-09-06 11:11:00
23,tehran,300000.0,mastercard,fail,2025-09-12 23:59:00
44,isfahan,1578078.0,visa,fail,2025-09-16 13:10:00
65,ahvaz,50200.0,visa,fail,2025-09-13 11:11:00
61,tehran,200000.0,visa,fail,2025-09-07 16:16:00
55,qom,976246.0,mastercard,fail,2025-09-15 10:05:00
71,unknown,100.5,mastercard,fail,2025-09-12 13:13:00
85,tehran,1050805.0,mastercard,fail,2025-09-17 08:59:00
50,mashhad,99999.0,visa,success,2025-09-09 02:30:00
12,ahvaz,419089.0,mastercard,fail,2025-09-22 23:59:00
79,tehran,1050805.0,mastercard,success,2025-09-15 23:17:00
17,isfahan,1158713.0,visa,success,2025-09-02 13:10:00
35,tabriz,471227.0,mastercard,success,2025-09-13 09:45:00
39,tabriz,1578078.0,mastercard,success,2025-09-27 05:56:00
78,qom,914282.0,visa,fail,2025-09-20 04:40:00
55,isfahan,900000.0,amex,fail,2025-09-23 19:29:00
59,tehran,1387769.0,visa,success,2025-09-08 01:51:00
30,tehran,1000.0,mastercard,success,2025-09-14 11:11:00
15,tabriz,443463.0,visa,fail,2025-09-11 14:30:00
74,isfahan,1427657.0,visa,fail,2025-09-21 19:51:00
60,tehran,177050.0,amex,success,2025-09-28 11:11:00
93,qom,1502601.0,amex,fail,2025-09-14 08:08:00
22,mashhad,1463119.0,mastercard,success,2025-09-22 07:08:00
32,karaj,976246.0,mastercard,success,2025-09-23 12:12:00
96,isfahan,412308.0,mastercard,success,2025-09-08 05:56:00
83,mashhad,545116.0,mastercard,success,2025-09-13 00:00:00
51,tabriz,100.5,mastercard,fail,2025-09-27 14:11:00
85,ahvaz,177050.0,visa,success,2025-09-20 19:51:00
70,tehran,200000.0,visa,success,2025-09-05 02:20:00
2,shiraz,545116.0,visa,fail,2025-09-29 02:24:00
89,mashhad,583952.0,visa,success,2025-09-06 02:30:00
92,isfahan,419089.0,mastercard,fail,2025-09-22 22:27:00
77,tehran,1305967.0,mastercard,success,2025-09-13 16:16:00
14,tehran,123456.0,visa,fail,2025-09-05 15:45:00
51,karaj,450000.0,visa,fail,2025-09-28 03:00:00
11,tehran,50200.0,visa,success,2025-09-27 02:37:00
78,shiraz,1305967.0,mastercard,success,2025-09-25 07:32:00
80,karaj,774681.0,visa,success,2025-09-08 14:11:00
84,isfahan,1782689.0,discover,fail,2025-09-01 12:44:00
80,tehran,450000.0,mastercard,success,2025-09-20 23:17:00
58,tehran,976246.0,amex,success,2025-09-12 03:27:00
78,tabriz,343679.0,mastercard,success,2025-09-07 04:40:00
53,tehran,1387769.0,discover,success,2025-09-15 13:10:00
28,karaj,1578078.0,discover,fail,2025-09-22 12:12:00
18,tehran,50200.0,mastercard,fail,2025-09-24 09:09:00
26,tehran,583952.0,visa,success,2025-09-11 05:23:00
7,tehran,250000.0,discover,success,2025-09-29 20:20:00
45,tehran,100.5,discover,success,2025-09-22 07:08:00
99,tabriz,976246.0,visa,fail,2025-09-26 20:33:00
71,tehran,100.5,discover,fail,2025-09-03 01:51:00
98,tabriz,200000.0,visa,fail,2025-09-20 15:45:00
35,isfahan,1883871.0,mastercard,fail,2025-09-14 00:00:00
21,ahvaz,99999.0,mastercard,success,2025-09-01 11:11:00
28,mashhad,100000.0,amex,success,2025-09-26 09:00:00
44,tabriz,914465.0,mastercard,fail,2025-09-15 06:30:00
10,karaj,205000.0,mastercard,fail,2025-09-02 18:45:00
23,tehran,555555.0,mastercard,fail,2025-09-29 11:11:00
48,mashhad,1502601.0,mastercard,fail,2025-09-20 02:30:00
52,karaj,177050.0,mastercard,success,2025-09-06 13:13:00
15,isfahan,1768588.0,mastercard,success,2025-09-08 13:13:00
55,isfahan,1463119.0,visa,fail,2025-09-29 02:37:00
43,tehran,205000.0,visa,fail,2025-09-16 02:30:00
6,tehran,100000.0,visa,fail,2025-09-01 20:33:00
62,tehran,583952.0,mastercard,success,2025-09-28 02:37:00
55,karaj,100000.0,mastercard,fail,2025-09-03 07:08:00
39,isfahan,1883871.0,discover,fail,2025-09-05 12:12:00
12,shiraz,1427657.0,visa,fail,2025-09-27 14:55:00
31,tehran,650000.0,mastercard,fail,2025-09-12 21:23:00
53,tabriz,583952.0,discover,fail,2025-09-20 18:00:00
10,isfahan,1427657.0,amex,success,2025-09-09 18:45:00
57,tabriz,583952.0,amex,fail,2025-09-19 04:04:00
78,ahvaz,100000.0,discover,success,2025-09-22 09:45:00
3,mashhad,1768588.0,discover,fail,2025-09-19 01:01:00
57,shiraz,914465.0,discover,fail,2025-09-06 04:40:00
33,tabriz,177050.0,unknown,fail,2025-09-27 14:11:00
39,tehran,900000.0,unknown,success,2025-09-13 19:51:00
48,tehran,1502601.0,mastercard,fail,2025-09-13 08:08:00
74,isfahan,450000.0,unknown,fail,2025-09-28 14:00:00
16,tabriz,545116.0,mastercard,fail,2025-09-22 18:45:00
38,isfahan,583952.0,amex,success,2025-09-28 23:59:00
4,qom,1305967.0,discover,success,2025-09-15 03:27:00
27,tabriz,1050805.0,mastercard,fail,2025-09-21 00:00:00
87,karaj,177050.0,mastercard,fail,2025-09-13 04:04:00
87,tehran,471227.0,visa,success,2025-09-22 14:11:00
17,isfahan,1463119.0,visa,success,2025-09-11 02:30:00
99,qom,1463119.0,visa,fail,2025-09-19 13:13:00
97,qom,343679.0,visa,fail,2025-09-08 08:08:00
70,shiraz,1000.0,mastercard,success,2025-09-20 02:20:00
54,tabriz,99999.0,amex,fail,2025-09-08 23:59:00
8,tehran,250000.0,mastercard,fail,2025-09-26 02:24:00
53,tehran,177050.0,mastercard,fail,2025-09-16 08:59:00
69,shiraz,914465.0,amex,fail,2025-09-26 19:29:00
47,tabriz,585954.0,visa,success,2025-09-23 19:19:00
74,isfahan,300000.0,mastercard,fail,2025-09-11 04:15:00
7,mashhad,200000.0,visa,success,2025-09-28 05:56:00
12,tehran,914465.0,discover,success,2025-09-09 14:00:00
95,shiraz,900000.0,mastercard,fail,2025-09-20 14:11:00
25,shiraz,5000.0,mastercard,success,2025-09-24 04:04:00
28,tehran,100000.0,mastercard,fail,2025-09-19 10:48:00
43,ahvaz,1578078.0,visa,success,2025-09-16 07:07:00
77,tehran,976246.0,visa,success,2025-09-07 14:02:00
47,mashhad,850000.0,mastercard,fail,2025-09-19 00:00:00
49,tehran,583952.0,amex,fail,2025-09-12 19:29:00
87,tehran,583952.0,amex,fail,2025-09-15 16:16:00
54,tabriz,450000.0,visa,success,2025-09-23 17:17:00
27,tehran,177050.0,visa,fail,2025-09-11 18:45:00
72,tehran,412308.0,visa,success,2025-09-26 19:51:00
75,qom,585954.0,visa,success,2025-09-27 19:51:00
94,qom,120000.0,visa,success,2025-09-11 12:12:00
71,qom,100.5,mastercard,success,2025-09-02 07:08:00
22,mashhad,100000.0,discover,success,2025-09-11 20:33:00
59,ahvaz,1387769.0,amex,fail,2025-09-19 03:27:00
68,tabriz,50200.0,visa,success,2025-09-14 22:27:00
83,isfahan,471227.0,unknown,fail,2025-09-06 05:56:00
54,tabriz,419089.0,visa,fail,2025-09-28 16:40:00
46,qom,250000.0,visa,fail,2025-09-01 11:11:00
41,tehran,177050.0,mastercard,fail,2025-09-03 02:20:00
41,qom,5000.0,visa,success,2025-09-08 01:51:00
8,tehran,177050.0,visa,fail,2025-09-08 00:00:00
32,ahvaz,12345.0,visa,success,2025-09-27 14:00:00
30,tehran,471227.0,amex,fail,2025-09-20 12:12:00
46,tabriz,1387769.0,mastercard,success,2025-09-22 01:01:00
52,mashhad,63489.0,unknown,fail,2025-09-24 05:23:00
90,tehran,650000.0,discover,success,2025-09-11 02:37:00
99,ahvaz,976246.0,discover,success,2025-09-07 09:09:00
13,mashhad,12345.0,mastercard,fail,2025-09-25 09:09:00
90,tehran,976246.0,visa,fail,2025-09-12 14:11:00
40,karaj,100000.0,mastercard,success,2025-09-26 10:48:00
61,tehran,914282.0,visa,fail,2025-09-06 02:30:00
74,tehran,900000.0,visa,success,2025-09-21 14:11:00
11,mashhad,443463.0,mastercard,success,2025-09-24 20:33:00
25,tabriz,100.5,discover,fail,2025-09-16 19:51:00
61,ahvaz,1578078.0,visa,fail,2025-09-25 08:08:00
54,isfahan,205000.0,visa,fail,2025-09-25 08:59:00
34,tehran,63489.0,mastercard,fail,2025-09-29 19:51:00
84,tehran,900000.0,discover,fail,2025-09-22 19:51:00
7,tehran,1463119.0,discover,success,2025-09-22 19:29:00
98,tehran,333333.0,amex,fail,2025-09-25 13:10:00
62,mashhad,976246.0,discover,success,2025-09-20 10:05:00
57,mashhad,583952.0,mastercard,success,2025-09-22 05:56:00
100,isfahan,1387769.0,visa,fail,2025-09-04 21:21:00
94,tabriz,177050.0,amex,fail,2025-09-11 12:12:00
76,isfahan,300000.0,visa,fail,2025-09-17 16:40:00
76,tehran,585954.0,mastercard,fail,2025-09-14 16:40:00
94,karaj,471227.0,discover,fail,2025-09-26 01:01:00
35,tehran,914465.0,visa,success,2025-09-11 12:44:00
84,ahvaz,850000.0,amex,fail,2025-09-28 14:11:00
37,tehran,200000.0,visa,success,2025-09-22 15:45:00
60,tehran,1578078.0,discover,success,2025-09-09 05:23:00
65,mashhad,100.5,amex,fail,2025-09-23 22:27:00
16,tehran,419089.0,mastercard,success,2025-09-13 04:15:00
30,karaj,1305967.0,mastercard,success,2025-09-23 12:44:00
42,tehran,1578078.0,mastercard,fail,2025-09-28 17:17:00
61,karaj,450000.0,visa,fail,2025-09-11 07:08:00
74,karaj,1050805.0,visa,fail,2025-09-15 16:40:00
77,tehran,1463119.0,visa,fail,2025-09-25 17:17:00
48,shiraz,583952.0,amex,success,2025-09-26 03:27:00
94,tehran,650000.0,discover,fail,2025-09-29 00:00:00
57,tabriz,419089.0,mastercard,fail,2025-09-01 09:45:00
68,shiraz,100.5,mastercard,fail,2025-09-04 06:06:00
46,tehran,1463119.0,amex,fail,2025-09-14 16:40:00
77,mashhad,1427657.0,visa,fail,2025-09-03 13:10:00
3,karaj,976246.0,visa,fail,2025-09-30 20:20:00
19,karaj,850000.0,mastercard,fail,2025-09-03 18:00:00
93,isfahan,343679.0,amex,fail,2025-09-16 09:09:00
17,tehran,1387769.0,amex,success,2025-09-30 16:40:00
82,mashhad,419089.0,discover,fail,2025-09-20 10:48:00
82,tehran,123456.0,visa,fail,2025-09-29 02:30:00
88,tabriz,177050.0,amex,fail,2025-09-13 09:00:00
40,karaj,1883871.0,visa,fail,2025-09-15 14:11:00
50,tehran,1158713.0,mastercard,success,2025-09-14 03:00:00
29,tehran,1578078.0,visa,fail,2025-09-25 10:05:00
51,tehran,1578078.0,visa,fail,2025-09-19 03:27:00
29,isfahan,1768588.0,amex,success,2025-09-10 20:20:00
66,mashhad,555555.0,discover,fail,2025-09-27 19:51:00
17,tehran,50200.0,mastercard,fail,2025-09-15 09:00:00
93,tabriz,1578078.0,mastercard,success,2025-09-22 21:10:00
60,tehran,1578078.0,mastercard,success,2025-09-06 12:44:00
95,ahvaz,63489.0,mastercard,success,2025-09-23 14:11:00
51,tabriz,200000.0,mastercard,fail,2025-09-10 13:10:00
84,ahvaz,99999.0,discover,success,2025-09-07 23:59:00
16,karaj,5000.0,mastercard,success,2025-09-22 03:00:00
99,tehran,850000.0,mastercard,success,2025-09-17 22:27:00
14,mashhad,1463119.0,mastercard,success,2025-09-18 02:30:00
91,ahvaz,1578078.0,visa,success,2025-09-17 19:29:00
84,tehran,471227.0,visa,success,2025-09-09 21:23:00
42,mashhad,1387769.0,discover,success,2025-09-10 10:48:00
51,tehran,300000.0,visa,success,2025-09-10 08:59:00
24,tabriz,1782689.0,mastercard,fail,2025-09-25 17:17:00
43,mashhad,333333.0,mastercard,success,2025-09-16 09:00:00
84,tabriz,100.5,mastercard,success,2025-09-06 21:23:00
61,karaj,1578078.0,visa,fail,2025-09-27 09:00:00
95,karaj,555555.0,discover,success,2025-09-20 13:10:00
63,tehran,412308.0,mastercard,fail,2025-09-01 12:12:00
26,tehran,850000.0,discover,fail,2025-09-01 00:00:00
96,karaj,1000.0,discover,fail,2025-09-12 02:20:00
35,shiraz,1050805.0,visa,fail,2025-09-21 22:27:00
67,mashhad,976246.0,unknown,fail,2025-09-28 19:51:00
56,tehran,300000.0,visa,success,2025-09-02 04:04:00
40,tehran,100.5,mastercard,fail,2025-09-04 12:34:00
29,tehran,1578078.0,visa,fail,2025-09-17 06:30:00
6,karaj,250000.0,amex,fail,2025-09-04 07:32:00
52,mashhad,343679.0,discover,fail,2025-09-11 09:45:00
1,tehran,200000.0,visa,success,2025-09-22 09:45:00
52,isfahan,1158713.0,visa,fail,2025-09-26 12:44:00
24,mashhad,650000.0,visa,success,2025-09-04 19:40:00
34,karaj,583952.0,mastercard,fail,2025-09-01 04:40:00
7,tehran,650000.0,mastercard,fail,2025-09-07 08:08:00
80,ahvaz,1472823.0,mastercard,fail,2025-09-08 23:59:00
69,isfahan,850000.0,mastercard,success,2025-09-24 07:08:00
89,tabriz,63489.0,amex,fail,2025-09-19 03:27:00
30,tehran,177050.0,visa,success,2025-09-04 19:40:00
30,karaj,99999.0,visa,success,2025-09-18 04:40:00
84,tabriz,471227.0,visa,fail,2025-09-27 21:10:00
22,tehran,419089.0,visa,fail,2025-09-11 15:45:00
61,tehran,200000.0,mastercard,fail,2025-09-27 09:09:00
21,tehran,583952.0,visa,success,2025-09-14 02:30:00
37,ahvaz,1578078.0,mastercard,success,2025-09-25 10:05:00
27,qom,545116.0,mastercard,success,2025-09-18 21:21:00
35,tabriz,471227.0,amex,success,2025-09-28 21:23:00
60,ahvaz,99999.0,discover,fail,2025-09-29 00:00:00
70,karaj,419089.0,mastercard,success,2025-09-16 04:15:00
32,tabriz,1782689.0,amex,success,2025-09-03 16:40:00
80,tehran,976246.0,visa,fail,2025-09-15 14:02:00
93,mashhad,177050.0,visa,success,2025-09-27 07:08:00
80,tehran,471227.0,mastercard,fail,2025-09-27 14:55:00
27,tabriz,471227.0,mastercard,success,2025-09-04 04:15:00
3,isfahan,1158713.0,amex,success,2025-09-05 11:11:00
30,tehran,450000.0,mastercard,fail,2025-09-16 14:30:00
22,tehran,177050.0,mastercard,success,2025-09-14 19:51:00
19,ahvaz,12345.0,mastercard,success,2025-09-26 08:08:00
31,isfahan,343679.0,visa,fail,2025-09-16 16:40:00
20,tabriz,200000.0,visa,fail,2025-09-07 17:17:00
19,tehran,1158713.0,visa,fail,2025-09-09 19:29:00
2,shiraz,250000.0,discover,fail,2025-09-04 23:17:00
40,karaj,774681.0,discover,fail,2025-09-30 14:55:00
39,ahvaz,100.5,discover,fail,2025-09-30 00:00:00
92,isfahan,443463.0,visa,success,2025-09-22 03:27:00
72,qom,1578078.0,mastercard,fail,2025-09-11 07:08:00
54,tabriz,976246.0,visa,success,2025-09-02 17:07:00
27,karaj,1578078.0,discover,fail,2025-09-12 20:33:00
79,qom,177050.0,discover,success,2025-09-12 09:45:00
12,tabriz,1387769.0,visa,fail,2025-09-30 19:40:00
78,tehran,976246.0,amex,fail,2025-09-04 08:08:00
71,qom,1427657.0,discover,success,2025-09-18 12:44:00
17,mashhad,419089.0,mastercard,fail,2025-09-26 10:05:00
91,tehran,583952.0,discover,success,2025-09-21 07:32:00
84,tehran,583952.0,amex,success,2025-09-07 19:29:00
10,tehran,63489.0,visa,success,2025-09-29 23:17:00
19,qom,120000.0,discover,success,2025-09-01 19:51:00
82,isfahan,1463119.0,unknown,fail,2025-09-26 12:44:00
30,isfahan,100.5,discover,success,2025-09-26 01:01:00
30,tabriz,419089.0,mastercard,fail,2025-09-23 09:09:00
25,qom,50200.0,mastercard,fail,2025-09-26 19:29:00
89,tehran,1768588.0,visa,success,2025-09-13 21:21:00
74,tehran,585954.0,visa,fail,2025-09-06 21:10:00
97,karaj,1305967.0,mastercard,success,2025-09-12 03:27:00
35,tabriz,100.5,mastercard,success,2025-09-08 16:16:00
51,tabriz,976246.0,visa,success,2025-09-24 07:32:00
27,karaj,1463119.0,mastercard,fail,2025-09-05 09:45:00
10,tabriz,300000.0,mastercard,success,2025-09-18 02:30:00
98,tabriz,1502601.0,amex,fail,2025-09-30 19:29:00
71,karaj,471227.0,discover,fail,2025-09-25 02:30:00
6,tabriz,177050.0,amex,fail,2025-09-10 07:08:00
6,ahvaz,419089.0,visa,success,2025-09-01 14:30:00
77,isfahan,177050.0,visa,fail,2025-09-10 23:59:00
48,isfahan,1578078.0,visa,success,2025-09-05 04:40:00
77,tabriz,1050805.0,amex,success,2025-09-12 14:11:00
2,tehran,250000.0,visa,success,2025-09-22 20:33:00
83,isfahan,1782689.0,discover,fail,2025-09-30 21:21:00
51,tehran,123456.0,visa,fail,2025-09-27 01:51:00
61,mashhad,1578078.0,discover,success,2025-09-07 00:00:00
19,karaj,1463119.0,mastercard,fail,2025-09-09 13:10:00
2,tehran,300000.0,mastercard,fail,2025-09-22 08:59:00
51,tehran,976246.0,unknown,success,2025-09-21 04:04:00
70,mashhad,50200.0,discover,success,2025-09-23 11:11:00
20,tehran,850000.0,discover,fail,2025-09-29 19:51:00
23,tehran,100.5,discover,success,2025-09-01 10:48:00
54,mashhad,850000.0,visa,fail,2025-09-11 08:08:00
15,qom,774681.0,discover,success,2025-09-30 23:59:00
35,ahvaz,585954.0,visa,success,2025-09-02 08:59:00
75,tabriz,555555.0,visa,fail,2025-09-20 07:08:00
8,ahvaz,850000.0,mastercard,fail,2025-09-07 01:01:00
57,qom,1387769.0,visa,success,2025-09-21 19:19:00
50,mashhad,1768588.0,visa,success,2025-09-12 02:37:00
89,karaj,200000.0,discover,fail,2025-09-18 09:09:00
21,karaj,1472823.0,amex,success,2025-09-03 02:30:00
36,tehran,419089.0,visa,success,2025-09-07 00:00:00
71,tehran,250000.0,visa,fail,2025-09-11 18:45:00
69,ahvaz,1768588.0,visa,fail,2025-09-18 02:54:00
63,tabriz,99999.0,mastercard,fail,2025-09-06 08:59:00
94,tehran,200000.0,visa,success,2025-09-05 08:59:00
16,tehran,1387769.0,visa,success,2025-09-26 12:34:00
6,shiraz,177050.0,discover,fail,2025-09-01 08:08:00
52,tehran,471227.0,mastercard,fail,2025-09-27 02:20:00
2,karaj,583952.0,mastercard,fail,2025-09-26 10:48:00
96,isfahan,452545.0,visa,fail,2025-09-04 10:48:00
77,tabriz,545116.0,visa,fail,2025-09-27 18:00:00
18,tehran,471227.0,visa,success,2025-09-18 02:30:00
81,tehran,976246.0,visa,success,2025-09-04 19:40:00
35,tehran,443463.0,visa,success,2025-09-29 13:13:00
39,shiraz,343679.0,mastercard,success,2025-09-22 09:09:00
1,tehran,650000.0,mastercard,success,2025-09-02 21:21:00
1,karaj,443463.0,mastercard,fail,2025-09-10 10:05:00
4,tehran,177050.0,discover,success,2025-09-25 12:44:00
97,tehran,1463119.0,mastercard,fail,2025-09-23 03:00:00
58,tabriz,177050.0,discover,fail,2025-09-25 09:00:00
1,tabriz,585954.0,visa,success,2025-09-21 16:40:00
13,tehran,1387769.0,visa,fail,2025-09-23 21:23:00
46,tabriz,50200.0,unknown,fail,2025-09-27 03:27:00
47,isfahan,1782689.0,mastercard,success,2025-09-16 02:37:00
76,tehran,250000.0,mastercard,success,2025-09-07 09:45:00
7,tehran,12345.0,discover,fail,2025-09-28 23:59:00
51,tehran,583952.0,visa,success,2025-09-28 09:00:00
3,tehran,850000.0,discover,success,2025-09-19 19:40:00
26,tehran,1578078.0,visa,success,2025-09-17 21:23:00
62,qom,200000.0,visa,success,2025-09-26 04:40:00
26,tabriz,200000.0,mastercard,success,2025-09-13 19:51:00
55,tehran,123456.0,mastercard,success,2025-09-05 14:00:00
28,karaj,1387769.0,mastercard,fail,2025-09-23 11:11:00
81,tabriz,205000.0,mastercard,success,2025-09-10 10:48:00
66,mashhad,1050805.0,mastercard,fail,2025-09-10 13:10:00
66,karaj,976246.0,mastercard,fail,2025-09-15 18:12:00
97,isfahan,1782689.0,mastercard,fail,2025-09-03 19:51:00
40,tabriz,1050805.0,visa,fail,2025-09-19 19:19:00
13,tehran,471227.0,mastercard,success,2025-09-10 06:30:00
17,isfahan,976246.0,visa,fail,2025-09-28 03:27:00
15,ahvaz,1387769.0,visa,fail,2025-09-29 19:51:00
16,qom,250000.0,mastercard,fail,2025-09-03 18:00:00
87,karaj,63489.0,mastercard,success,2025-09-12 02:37:00
23,tehran,100.5,discover,success,2025-09-15 19:51:00
36,mashhad,585954.0,visa,fail,2025-09-06 04:40:00
43,tabriz,452545.0,discover,fail,2025-09-13 15:45:00
74,shiraz,5000.0,visa,success,2025-09-19 20:33:00
81,qom,1000.0,visa,success,2025-09-03 11:11:00
95,ahvaz,914282.0,mastercard,fail,2025-09-08 21:21:00
13,tehran,419089.0,visa,success,2025-09-08 06:30:00
57,ahvaz,1883871.0,visa,fail,2025-09-26 08:08:00
30,isfahan,1883871.0,discover,success,2025-09-20 07:07:00
71,shiraz,1768588.0,mastercard,fail,2025-09-15 05:56:00
66,qom,177050.0,visa,fail,2025-09-21 13:13:00
95,mashhad,12345.0,amex,fail,2025-09-03 02:30:00
37,ahvaz,914465.0,visa,fail,2025-09-23 07:32:00
3,tabriz,250000.0,mastercard,success,2025-09-16 17:17:00
87,mashhad,1502601.0,mastercard,success,2025-09-16 03:27:00
38,isfahan,583952.0,visa,success,2025-09-09 02:37:00
14,tabriz,914465.0,mastercard,fail,2025-09-28 14:02:00
64,tehran,914465.0,mastercard,success,2025-09-14 02:30:00
39,tehran,774681.0,discover,success,2025-09-13 23:17:00
54,tehran,1578078.0,discover,fail,2025-09-21 13:13:00
53,karaj,177050.0,mastercard,fail,2025-09-07 02:20:00
3,tabriz,100.5,visa,fail,2025-09-06 03:27:00
8,tehran,200000.0,visa,success,2025-09-09 05:23:00
91,ahvaz,412308.0,visa,fail,2025-09-22 19:19:00
75,mashhad,450000.0,visa,fail,2025-09-17 01:01:00
65,tabriz,1768588.0,mastercard,success,2025-09-12 17:17:00
4,tehran,1578078.0,mastercard,success,2025-09-10 12:12:00
68,shiraz,200000.0,discover,success,2025-09-11 17:07:00
93,isfahan,914465.0,mastercard,success,2025-09-16 21:23:00
75,karaj,1387769.0,mastercard,fail,2025-09-08 10:48:00
50,tabriz,177050.0,visa,success,2025-09-24 09:45:00
23,shiraz,200000.0,visa,success,2025-09-17 14:11:00
61,tabriz,583952.0,visa,success,2025-09-25 13:13:00
3,tehran,452545.0,visa,fail,2025-09-12 19:19:00
17,tehran,412308.0,visa,fail,2025-09-25 04:04:00
16,isfahan,250000.0,visa,fail,2025-09-26 09:00:00
80,shiraz,585954.0,mastercard,fail,2025-09-14 05:56:00
3,karaj,343679.0,visa,success,2025-09-16 21:23:00
