,color-count,Product_Title,selling_proposition,Final_Amount,discount,rank-title,rank-sub,Org_Amount
1440,0.0,Manfinity Homme Men's Colorblock Striped Casual Tank Top,100.0,711.5500000000001,6.0,Unranked(New),Simple Menswear,756.968085106383
1441,0.0,Manfinity Homme Men's Plus Size Letter Printed Round Neck Short Sleeve T-Shirt And Drawstring Shorts Set,0.0,1984.55,13.0,#6 Best Seller,in Striped Men Plus Size T-Shirt Co-ords,2281.0919540229884
1442,5.0,Men Paisley Scarf Print Drawstring Waist Swim Trunks,0.0,778.05,7.0,#1 Best Seller,in Woven Fabric Men Beach Shorts,836.6129032258065
1443,0.0,Manfinity Men's Slim Fit Casual Cartoon Print Long Sleeve Surfing T-Shirt With Heat Transfer Pattern,0.0,844.5500000000001,6.0,#6 Best Seller,in White Men Swimwear,898.4574468085107
1444,6.0,Manfinity Homme Men Solid Button Up Shirt,4500.0,1019.35,11.0,Unranked(New),Simple Menswear,1145.3370786516855
1445,0.0,Manfinity ResortEase Men's Plus Size Summer Casual Vacation Button-Front Short Sleeve Shirt,0.0,1946.55,7.0,#10 Best Seller,in Fabric Men Plus Size Shirts,2093.064516129032
1446,4.0,Manfinity Homme Men's Fashionable 3D Textured Casual Shirt Set,0.0,2227.75,8.0,#5 Best Seller,in Loose Men Co-ords,2421.467391304348
1447,0.0,Manfinity LEGND Men's Plus Size Fashionable Tiger Printed T-Shirt Set,600.0,1899.05,14.0,Unranked(New),Simple Menswear,2208.1976744186045
1448,4.0,Manfinity LEGND Men Plus Flap Pocket Side Drawstring Waist Cargo Shorts,1600.0,1376.55,14.0,Unranked(New),Simple Menswear,1600.639534883721
1449,0.0,Manfinity EMRG Men Figure & Letter Graphic Tee,4400.0,513.95,40.0,Unranked(New),Simple Menswear,856.5833333333335
1450,8.0,Manfinity Mode Men's Plain And Simple Daily Polo Shirt,200.0,1034.55,13.0,Unranked(New),Simple Menswear,1189.1379310344828
1451,0.0,Manfinity RSRT Men's Summer Vacation Floral Print Short Sleeve Casual Shirt,100.0,1091.55,7.0,Unranked(New),Simple Menswear,1173.7096774193549
1452,0.0,Manfinity Homme Loose Fit Men's Half Button Shirt & Pants,1700.0,1983.6,8.0,Unranked(New),Simple Menswear,2156.086956521739
1453,0.0,Manfinity Mode Men Zipper Fly Pocket Shorts,400.0,1139.05,14.0,Unranked(New),Simple Menswear,1324.4767441860465
1454,0.0,Manfinity EMRG Men's Fitted Street-Style Fun Bear Print T-Shirt And Shorts Set,300.0,1338.55,13.0,Unranked(New),Simple Menswear,1538.5632183908046
1455,0.0,"Manfinity LEGND Men's American Flag Printed Round Neck Casual Tank Top, Summer",700.0,757.15,12.0,Unranked(New),Simple Menswear,860.3977272727273
1456,0.0,Manfinity Homme Men Fashionable Solid Color Loose Fit Casual Pants For Any Occasion,10.0,766.65,61.0,Unranked(New),Simple Menswear,1965.7692307692307
1457,0.0,Forever 21 Men's 90s Loose Cargo Denim Shorts,90.0,1889.55,13.0,Unranked(New),Simple Menswear,2171.896551724138
1458,0.0,Manfinity Homme Plus Size Men Summer Fashion Three-Color Splice T-Shirt Set,700.0,2079.55,12.0,Unranked(New),Simple Menswear,2363.1250000000005
1459,6.0,Manfinity Hypemode Men Holiday Loose Weave Casual Shorts With Paisley Print And Drawstring Waist,900.0,939.5500000000001,12.0,Unranked(New),Simple Menswear,1067.6704545454545
1460,11.0,Manfinity Homme Men's Solid Short-Sleeved Polo Shirt,0.0,949.0500000000001,15.0,#3 Best Seller,in Khaki Men Polo Shirts,1116.5294117647059
1461,5.0,Manfinity Homme Men Plus Letter Graphic Drop Shoulder Tee & Shorts,200.0,1946.55,13.0,Unranked(New),Simple Menswear,2237.4137931034484
1462,8.0,Manfinity Hypemode Men Mountain Print Tee,1900.0,783.75,17.0,Unranked(New),Simple Menswear,944.277108433735
1463,0.0,Rick and Morty X SHEIN Men Cartoon And Letter Graphic Drop Shoulder Tee,500.0,1044.05,14.0,Unranked(New),Simple Menswear,1214.0116279069769
1464,0.0,Manfinity Hypemode Plus Size Men Skinny Denim Shorts With Ripped Details And Pockets Jorts Plain All White Work Basic,0.0,2159.35,8.0,#5 Best Sellers,in Men Plus Size Denim,2347.1195652173915
1465,0.0,Manfinity CozeMod 2pcs/Set Men Plus Size Short Sleeve T-Shirt Set,0.0,1661.55,13.0,#4 Best Seller,in Street Men Plus Size T-Shirt Co-ords,1909.8275862068965
1466,0.0,Manfinity RSRT Men Solid Button Up Shirt & Shorts,0.0,2290.45,26.0,#10 Best Seller,in Khaki Men Shirt Co-ords,3095.2027027027025
1467,0.0,Manfinity RSRT Men's Summer Colorblocking Stripe Shirt And Solid Color Shorts Set,700.0,1823.0500000000002,7.0,Unranked(New),Simple Menswear,1960.2688172043013
1468,4.0,Manfinity RSRT Men's Knitted Coconut Tree Pattern Print Short Sleeve Round Neck T-Shirt And Drawstring Waist Shorts Set For Casual Wear,800.0,1272.05,18.0,Unranked(New),Simple Menswear,1551.280487804878
1469,11.0,Manfinity Homme Men Striped Trim Polo Shirt,200.0,635.5500000000001,44.0,Unranked(New),Simple Menswear,1134.9107142857144
1470,0.0,Manfinity Solid Color Men's Lapel Single Breasted Suit Jacket,0.0,1547.55,13.0,#4 Best Seller,in Woven Fabric Men Blazers,1778.7931034482758
1471,0.0,Manfinity Homme Men's Plus Size Summer Striped Printed Round Neck Short Sleeve Casual T-Shirt And Drawstring Waist Shorts Set,0.0,2241.05,13.0,#7 Best Seller,in Green Men Plus Size Co-ords,2575.9195402298856
1472,0.0,Men Summer Slim Fit Solid Color Tank Top With Stand Neck,1000.0,740.05,6.0,Unranked(New),Simple Menswear,787.2872340425532
1473,0.0,Manfinity Men's Slim Fit Casual Cartoon Print Long Sleeve Surfing T-Shirt With Heat Transfer Pattern,1000.0,844.5500000000001,6.0,Unranked(New),Simple Menswear,898.4574468085107
1474,6.0,Manfinity Homme Men Solid Button Up Shirt,4500.0,1019.35,11.0,Unranked(New),Simple Menswear,1145.3370786516855
1475,0.0,Manfinity LEGND Men's Plus Size Fashionable Tiger Printed T-Shirt Set,0.0,1899.05,14.0,#1 Best Seller,in Animal Men Plus Size T-Shirt Co-ords,2208.1976744186045
1476,4.0,Manfinity LEGND Men Plus Flap Pocket Side Drawstring Waist Cargo Shorts,0.0,1376.55,14.0,#2 Best Seller,in Pocket Men Plus Size Shorts,1600.639534883721
1477,0.0,Manfinity EMRG Men Figure & Letter Graphic Tee,0.0,513.95,40.0,#7 Best Seller,in Figure Men T-Shirts,856.5833333333335
1478,8.0,Manfinity Mode Men's Plain And Simple Daily Polo Shirt,200.0,1034.55,13.0,Unranked(New),Simple Menswear,1189.1379310344828
1479,0.0,Manfinity Homme Loose Fit Men's Half Button Shirt & Pants,1700.0,1983.6,8.0,Unranked(New),Simple Menswear,2156.086956521739
1480,0.0,Manfinity Mode Men Zipper Fly Pocket Shorts,400.0,1139.05,14.0,Unranked(New),Simple Menswear,1324.4767441860465
1481,6.0,Manfinity Hypemode Men Holiday Loose Weave Casual Shorts With Paisley Print And Drawstring Waist,900.0,939.5500000000001,12.0,Unranked(New),Simple Menswear,1067.6704545454545
1482,4.0,Manfinity EMRG Men's Knitted Short Sleeve Bear & Letter Printed T-Shirt And Woven Shorts 2pcs/Set,5700.0,1461.1000000000001,18.0,Unranked(New),Simple Menswear,1781.8292682926829
1483,0.0,Manfinity Homme Men's Summer Plaid Simple All-Match Casual Polo Shirt,60.0,684.0,50.0,Unranked(New),Simple Menswear,1368.0
1484,10.0,Manfinity Homme Men Color-Block Striped Short Sleeve Shirt For Summer,2000.0,1044.05,6.0,Unranked(New),Simple Menswear,1110.6914893617022
1485,10.0,Manfinity Homme Men Summer Solid Color Stand Collar Short Sleeve Woven Casual Shirt,4600.0,949.0500000000001,7.0,Unranked(New),Simple Menswear,1020.483870967742
1486,0.0,Manfinity RSRT Men Random Tropical Print Shirt & Drawstring Waist Shorts Without Tee,0.0,1766.05,7.0,#5 Best Seller,in Tropical Men Shirt Co-ords,1898.978494623656
1487,0.0,Manfinity NiteLyfe Men's Glitter Contrast Color Round Neck Short Sleeve T-Shirt,100.0,1595.05,13.0,Unranked(New),Simple Menswear,1833.3908045977012
1488,0.0,Manfinity Chillmode Men Coconut Tree Print Tank Top & Drawstring Waist Shorts,400.0,1519.05,6.0,Unranked(New),Simple Menswear,1616.0106382978724
1489,13.0,Manfinity Swimmode Men Coconut Tree & Bird Print Drawstring Waist Swim Trunks,700.0,646.9499999999999,30.0,Unranked(New),Simple Menswear,924.2142857142857
1490,0.0,Manfinity Mode Men's Anchor Pattern Printed Summer Casual Short-Sleeved Polo Shirt,0.0,1129.55,13.0,#2 Best Seller,in All Over Print Men Polo Shirts,1298.3333333333333
1491,9.0,Manfinity Loose Fit Men's Flap Pocket Side Cargo Shorts,0.0,1281.55,14.0,#9 Best Seller,in Woven Fabric Men Clothing,1490.1744186046512
1492,5.0,"ROMWE Street Life Men's Printed Short Sleeve T-Shirt, Suitable For Daily Wear In Spring And Summer",3400.0,977.55,12.0,Unranked(New),Simple Menswear,1110.8522727272727
1493,4.0,SUMWON Crop Fit Tee With Number Print,0.0,711.5500000000001,25.0,#10 Best Sellers,in Cotton T Shirt,948.7333333333333
1494,6.0,Men's Summer Casual Fun Teeth Printed Drop-Shoulder T-Shirt,1800.0,1006.05,7.0,Unranked(New),Simple Menswear,1081.774193548387
1495,0.0,Manfinity Homme Men's Checkered Short Sleeve Polo Shirt,100.0,1006.05,13.0,Unranked(New),Simple Menswear,1156.3793103448277
1496,5.0,Manfinity Mode Men's Solid Color Button Open Long Sleeve Shirt,4500.0,1127.6499999999999,8.0,Unranked(New),Simple Menswear,1225.7065217391303
1497,19.0,Men Solid Drawstring Thermal Lined Hoodie,1500.0,1072.55,13.0,Unranked(New),Simple Menswear,1232.816091954023
1498,0.0,Manfinity Homme Men's Summer Solid Color Round Neck Short Sleeve Casual T-Shirt,20.0,920.55,13.0,Unranked(New),Simple Menswear,1058.103448275862
1499,6.0,Manfinity RSRT Men Tropical Print Shirt Without Tee,300.0,637.45,46.0,Unranked(New),Simple Menswear,1180.462962962963
1500,4.0,Men's Casual Casual Fit Drawstring Waist Shorts With Pockets,30.0,825.55,6.0,Unranked(New),Simple Menswear,878.2446808510638
1501,5.0,Men's Drop Shoulder T-shirt With Printed Character,1100.0,513.95,44.0,Unranked(New),Simple Menswear,917.7678571428572
1502,11.0,Manfinity Homme Loose Fit Men's Drawstring Waist Shorts Dress Linen Cool Plain Khaki Tropical Boho,0.0,1118.1499999999999,18.0,#1 Best Sellers,in Men Linen Shorts,1363.5975609756097
1503,14.0,Manfinity EMRG Men Graphic Pattern Sweater,1000.0,1452.55,14.0,Unranked(New),Simple Menswear,1689.0116279069769
1504,5.0,Manfinity Homme Loose Fit Men's Solid Color Button-Up Shirt,2400.0,1055.45,11.0,Unranked(New),Simple Menswear,1185.8988764044943
1505,0.0,Men's Black + Grey Drawstring Waist Casual Fit Casual Shorts,200.0,1300.55,7.0,Unranked(New),Simple Menswear,1398.4408602150538
1506,0.0,Rick and Morty X SHEIN Men 1pc Cartoon Character & Letter Printed Drop Shoulder Loose Casual Summer T-Shirt,100.0,892.0500000000001,12.0,Unranked(New),Simple Menswear,1013.6931818181819
1507,0.0,Manfinity RSRT Men's Plus Size Solid Color Drawstring Shorts With Pockets Summer Casual Linen Knee Plain,0.0,1462.05,13.0,#10 Best Seller,in Khaki Men Plus Size Shorts,1680.5172413793102
1508,0.0,Manfinity Mode Men Color Block Short Sleeve Polo Shirt For Summer,0.0,996.5500000000001,13.0,#8 Best Seller,in Polyester Men Polo Shirts,1145.4597701149426
1509,0.0,ROMWE Academia Men Corduroy Drawstring Shorts,1700.0,535.8,44.0,Unranked(New),Simple Menswear,956.7857142857141
1510,0.0,SHEIN Men Floral Print Straight Leg Jeans Baggy Long Washed Light Jean Cargo Graphic Plain Blue Party Funny Couple Matching,800.0,2288.55,13.0,Unranked(New),Simple Menswear,2630.5172413793107
1511,0.0,Men Summer Printed Slogan Tank Top,40.0,455.05,40.0,Unranked(New),Simple Menswear,758.4166666666666
1512,0.0,Manfinity Homme Men Solid Shirt & Shorts,0.0,1880.05,7.0,#10 Best Seller,in Pocket Men Shirt Co-ords,2021.5591397849462
1513,6.0,Men Drawstring Waist Flap Pocket Side Swim Trunks,1300.0,1063.05,7.0,Unranked(New),Simple Menswear,1143.0645161290322
1514,9.0,Men's Solid Color Breathable Tank Top,500.0,645.05,7.0,Unranked(New),Simple Menswear,693.6021505376343
1515,0.0,Manfinity Vacaylife Men's Short Sleeve Woven Shirt With Plant Print,400.0,1120.05,6.0,Unranked(New),Simple Menswear,1191.5425531914893
1516,0.0,"Manfinity LEGND Men's Plus Size Geometric Printed Round Neck Short Sleeve Casual T-Shirt, Summer",0.0,987.0500000000001,13.0,#10 Best Seller,in Colorblock Men Plus Size T-Shirts,1134.5402298850574
1517,0.0,Manfinity Homme Loose-Fitting Men's Notched Neckline Drop Shoulder T-Shirt,900.0,1187.5,15.0,Unranked(New),Simple Menswear,1397.0588235294117
1518,0.0,Manfinity Basics Men's Solid Color Round Neck Casual Tank Top For Summer,100.0,937.65,47.0,Unranked(New),Simple Menswear,1769.1509433962265
1519,0.0,Manfinity RSRT Men's Summer Geometric Print Short Sleeve Casual Loose Shirt With Pocket,20.0,1082.05,7.0,Unranked(New),Simple Menswear,1163.494623655914
1520,4.0,"Digital Printed Gradient Men's Polo Shirt With Short Sleeve, Chest Pocket Design, Leisure Wear For Summer",100.0,603.25,47.0,Unranked(New),Simple Menswear,1138.2075471698113
1521,0.0,Manfinity Nomadique Men Solid Color Drawstring Waist Pockets Straight Leg Loose Fit Casual Pants,500.0,1357.55,7.0,Unranked(New),Simple Menswear,1459.731182795699
1522,8.0,SHEIN X Hangout Fest Manfinity Swimmode Men Solid Swim Trunks,1800.0,901.5500000000001,8.0,Unranked(New),Simple Menswear,979.945652173913
1523,0.0,Manfinity EMRG Men's Summer Casual Oil Painting Print Short Sleeve T-Shirt And Shorts Set,100.0,1367.05,13.0,Unranked(New),Simple Menswear,1571.3218390804598
1524,8.0,Men Solid Round Neck Tee,200.0,287.84999999999997,63.0,Unranked(New),Simple Menswear,777.9729729729729
1525,4.0,Manfinity Homme Men's Plus Size Summer Solid Color Textured Round Neck Short Sleeve Casual T-Shirt And Shorts Set,0.0,2241.05,13.0,#4 Best Seller,in White Men Plus Size Co-ords,2575.9195402298856
1526,0.0,DAZY Men's Solid Color Drop Shoulder Loose Fit T-Shirt And Drawstring Waist Shorts Summer Outfit,100.0,899.6500000000001,60.0,Unranked(New),Simple Menswear,2249.1250000000005
1527,9.0,DAZY Men Polo Neck Ribbed Knit Sweater,0.0,1042.15,56.0,#5 Best Seller,in Plain Men Sweaters,2368.5227272727275
1528,0.0,Men's Letter Printed Short Sleeve T-Shirt,100.0,403.75,54.0,Unranked(New),Simple Menswear,877.7173913043479
1529,11.0,Manfinity Homme Men's Moon Printed T-shirt,500.0,635.5500000000001,12.0,Unranked(New),Simple Menswear,722.2159090909091
1530,0.0,Men's Printed Casual Hawaiian Shirt,500.0,863.55,6.0,Unranked(New),Simple Menswear,918.6702127659574
1531,10.0,Manfinity Homme Men's Short-Sleeved Polo Shirt,0.0,1005.1,14.0,#9 Best Seller,in Pocket Men Tops,1168.7209302325582
1532,0.0,Manfinity Homme Men's Solid Color Half Button Loose Fit Shirt & Shorts Set,1000.0,1859.15,11.0,Unranked(New),Simple Menswear,2088.932584269663
1533,8.0,Manfinity Swimmode Men Color Block Striped Print Flap Detail Swim Trunks,800.0,852.1500000000001,34.0,Unranked(New),Simple Menswear,1291.136363636364
1534,0.0,Manfinity RSRT Flamingo Print Collared Button-Front Short Sleeve Shirt,300.0,835.05,19.0,Unranked(New),Simple Menswear,1030.9259259259259
1535,5.0,Men's Solid Color Drawstring Hooded Sleeveless Casual Tank Top,0.0,683.0500000000001,7.0,#6 Best Seller,in Drawstring Men Tank Tops,734.4623655913979
1536,0.0,Manfinity Homme Men Plus Striped Shirt & Drawstring Waist Shorts Without Tee,0.0,1154.25,44.0,#5 Best Sellers,in Men Plus Size Shirt Co-ords,2061.160714285714
1537,10.0,"Men's Slim-Fit Guayabera Button Down Short Sleeve Linen Beach Shirt, Summer",0.0,1015.55,7.0,#1 Best Seller,in Khaki Men Shirts,1091.989247311828
1538,0.0,Manfinity Homme Men Striped & Letter Graphic Tee,400.0,835.05,12.0,Unranked(New),Simple Menswear,948.9204545454545
1539,0.0,Men Playing Card Print Tee,700.0,339.15,60.0,Unranked(New),Simple Menswear,847.875
1540,0.0,Men Summer Casual Letter Print Short Sleeve T-Shirt And Shorts Set,0.0,866.4,43.0,#2 Best Seller,in Figure Men T-Shirt Co-ords,1520.0
1541,0.0,Manfinity Chillmode Men's Letter Printed T-Shirt And Shorts Set For Summer,100.0,1471.55,13.0,Unranked(New),Simple Menswear,1691.4367816091954
1542,7.0,Manfinity Swimmode Men's Striped Printed Drawstring Wide-Leg Beach Shorts For Vacation,400.0,1224.55,7.0,Unranked(New),Simple Menswear,1316.720430107527
1543,4.0,Manfinity Basics Men's Summer 3pcs Solid Color Knitted Casual Short Sleeve T-Shirt With Round Collar,200.0,1547.55,15.0,Unranked(New),Simple Menswear,1820.6470588235295
1544,6.0,Manfinity RSRT Men T-Shirts Fit Crew Neck Short Sleeve Graphic Tee Palm Tree Casual Summer Polyester,700.0,356.25,59.0,Unranked(New),Simple Menswear,868.9024390243902
1545,5.0,Manfinity Hypemode Men Summer Cartoon Printed Round Neck Short Sleeve Casual T-Shirt With Slogan,0.0,844.5500000000001,12.0,#3 Best Seller,in Green Men T-Shirts,959.7159090909091
1546,4.0,Manfinity Homme Men Color Block Quarter Zipper Polo Shirt,0.0,912.0,26.0,#6 Best Seller,in Long Sleeve Men Polo Shirts,1232.4324324324325
1547,7.0,Manfinity RSRT Men's Plus Size Fashionable Contrast Color Short Sleeve Shirt,50.0,1177.05,7.0,Unranked(New),Simple Menswear,1265.6451612903227
1548,9.0,"Manfinity Basics Men Summer Solid Color Drawstring Waistband Shorts With Pockets, Casual Woven Shorts",0.0,996.5500000000001,13.0,#2 Best Seller,in Blue Men Shorts,1145.4597701149426
1549,0.0,Manfinity Homme Men Solid Color Minimalist Short Sleeve Polo Set,0.0,2237.25,11.0,#9 Best Seller,in Short Sleeve Men Polo Co-ords,2513.7640449438204
1550,6.0,Manfinity Nomadique Men's Summer Solid Color Casual Mesh Texture Camp Collar Short Sleeve Shirt,90.0,1291.05,7.0,Unranked(New),Simple Menswear,1388.225806451613
1551,6.0,Manfinity Homme Men Playing Card Print Tee & Drawstring Waist Shorts,700.0,878.75,48.0,Unranked(New),Simple Menswear,1689.9038461538462
1552,5.0,Manfinity Chillmode Men's Cartoon Print Wide Shoulder Tank Top For Summer,200.0,683.0500000000001,7.0,Unranked(New),Simple Menswear,734.4623655913979
1553,0.0,Manfinity Homme Men Water Washed Straight Leg Jeans With Diagonal Pockets Fashionable Casual Streetwear All Match Baggy Long Light Jean Cargo Plain Teal Going Out Hip Hop Rapper,100.0,2146.05,12.0,Unranked(New),Simple Menswear,2438.693181818182
1554,0.0,Manfinity RSRT Men Random Floral Print Shirt Without Tee,700.0,1091.55,7.0,Unranked(New),Simple Menswear,1173.7096774193549
1555,0.0,Manfinity Homme Men Textured Button-Up Short Sleeve Casual Shirt For Summer,500.0,1006.05,7.0,Unranked(New),Simple Menswear,1081.774193548387
1556,6.0,Manfinity RSRT Solid Color Button-Front Suit Collar Short-Sleeve Shirt For Summer Casual Wear,100.0,662.15,47.0,Unranked(New),Simple Menswear,1249.3396226415093
1557,10.0,Manfinity Swimmode Men Letter Patched Detail Drawstring Waist Swim Trunks,0.0,1110.55,7.0,#7 Best Seller,in Drawstring Men Swimwear,1194.1397849462367
1558,4.0,Manfinity RSRT Men Plus Size Fashionable Summer Holiday Style Printed Shirt And Shorts Two-Piece Set,100.0,1899.05,7.0,Unranked(New),Simple Menswear,2041.989247311828
1559,0.0,Manfinity RSRT Men Geo Print Shirt & Shorts,400.0,1680.5500000000002,14.0,Unranked(New),Simple Menswear,1954.1279069767445
1560,0.0,Rick and Morty | ROMWE Men Tie Dye Letter & Figure Graphic Tee,1900.0,1281.55,14.0,Unranked(New),Simple Menswear,1490.1744186046512
1561,5.0,Manfinity Homme Loose Fit Men's Solid Color Elastic Waist Drawstring Running Shorts,1300.0,835.05,13.0,Unranked(New),Simple Menswear,959.8275862068965
1562,9.0,Manfinity Basics Men's Summer Casual Drawstring Waist Woven Shorts,800.0,987.0500000000001,14.0,Unranked(New),Simple Menswear,1147.7325581395348
1563,0.0,ROMWE Prep Men Solid Kangaroo Pocket Drawstring Hoodie,0.0,677.35,42.0,#6 Best Seller,in Plain Men Hoodies,1167.844827586207
1564,0.0,"Men's Star & Letter Printed Short Sleeve T-Shirt, Suitable For Summer Casual Wear",300.0,681.15,19.0,Unranked(New),Simple Menswear,840.925925925926
1565,0.0,Men Summer Casual T-Shirt With Round Neckline And Slogan Print,0.0,575.6999999999999,29.0,#6 Best Seller,in Yellow Men T-Shirts,810.8450704225351
1566,7.0,Manfinity Men'S Color Block Drawstring Waist Banana Print Two-In-One Beach Shorts,2100.0,1215.05,7.0,Unranked(New),Simple Menswear,1306.505376344086
1567,0.0,ROMWE Prep Men Striped Drawstring Shorts,1600.0,1146.65,14.0,Unranked(New),Simple Menswear,1333.3139534883724
1568,10.0,SHEIN X Hangout Fest Manfinity Swimmode Men Vertical Striped Drawstring Waist Swim Trunks,2500.0,1167.55,7.0,Unranked(New),Simple Menswear,1255.4301075268818
1569,0.0,Manfinity Swimmode Men Random Flamingo Print Drawstring Waist Swim Trunks,700.0,542.45,46.0,Unranked(New),Simple Menswear,1004.5370370370372
1570,6.0,Manfinity Hypemode Men's Palm Tree Letter Print Summer Round Neck Short Sleeve Casual T-Shirt And Drawstring Waist Shorts Set,0.0,1560.85,17.0,#6 Best Seller,in Woven Fabric Men T-Shirt Co-ords,1880.5421686746988
1571,0.0,Manfinity Hypemode Loose Fit Men's Denim Shorts With Flap Pockets And Side Design Baggy Distressed Jorts Plain Black Work Basic Friends,400.0,2364.55,7.0,Unranked(New),Simple Menswear,2542.5268817204305
1572,0.0,Manfinity Men's Flag Print Drawstring Waist Beach Shorts,0.0,1072.55,7.0,#4 Best Seller,in Woven Fabric Men Beach Shorts,1153.279569892473
1573,0.0,Manfinity Homme Men Plus Slogan Printed Short Sleeve T-Shirt,0.0,939.5500000000001,12.0,#10 Best Seller,in Black Men Plus Size T-Shirts,1067.6704545454545
1574,8.0,Manfinity Homme Men's Solid Color Letter Print Round Neck T-Shirt,1100.0,780.9000000000001,14.0,Unranked(New),Simple Menswear,908.0232558139537
1575,0.0,Manfinity Homme Men's Plus Size Monochrome Shirt And Shorts Outfit,0.0,2010.2,28.0,#6 Best Seller,in Woven Fabric Men Plus Size T-Shirt Co-ords,2791.9444444444443
1576,7.0,Men's Seagull Print Round Neck Tank Top,0.0,623.1999999999999,9.0,#2 Best Seller,in Animal Men Tank Tops,684.8351648351647
1577,0.0,Manfinity Homme Men's Plus Size Summer Casual Solid Color Short Sleeve Shirt And Shorts Set,0.0,2615.35,9.0,#6 Best Seller,in White Men Plus Size Shirt Co-ords,2874.010989010989
1578,0.0,"Plus Size Men's Axe Skull Printed T-Shirt, Casual Comfortable Top",20.0,854.0500000000001,6.0,Unranked(New),Simple Menswear,908.563829787234
1579,0.0,Manfinity Swimmode Men Random Paisley Print Drawstring Waist Swim Trunks,2000.0,930.05,7.0,Unranked(New),Simple Menswear,1000.0537634408602
1580,0.0,Manfinity Homme Men's Ribbed Knit Casual Short Sleeve T-Shirt,400.0,2735.0499999999997,12.0,Unranked(New),Simple Menswear,3108.0113636363635
1581,7.0,Men's Plus Size Short Sleeve T-Shirt,0.0,2450.0499999999997,13.0,#2 Best Seller,in Plain Men Plus Size T-Shirts,2816.149425287356
1582,0.0,Men's Graffiti Printed Denim Shorts,300.0,1399.3500000000001,23.0,Unranked(New),Simple Menswear,1817.3376623376623
1583,0.0,MkngProject Men Slogan Graphic Tee,1300.0,1015.55,13.0,Unranked(New),Simple Menswear,1167.2988505747126
1584,0.0,Men Solid V Neck Tee,100.0,480.7,40.0,Unranked(New),Simple Menswear,801.1666666666666
1585,6.0,Manfinity Homme Men Drawstring Waist Shorts,0.0,1137.15,14.0,#3 Best Sellers,in Men Linen Shorts,1322.2674418604654
1586,0.0,"Men's All-Over Allover Print Button Front Short Sleeve Shirt And Drawstring Pocket Shorts Set, Summer Vacation Style",0.0,1405.05,7.0,#7 Best Seller,in Polyester Men Shirt Co-ords,1510.8064516129032
1587,15.0,Manfinity Homme Men Plain Casual Daily Wear Short Sleeve Shirt For Spring And Summer Outfit,1400.0,1063.05,7.0,Unranked(New),Simple Menswear,1143.0645161290322
1588,4.0,Manfinity Basics Men Drop Shoulder Solid Tee,1200.0,740.05,12.0,Unranked(New),Simple Menswear,840.9659090909091
1589,4.0,"Men's Jeans, Traceable , Sold On Us E-commerce Platform",1100.0,1965.5500000000002,7.0,Unranked(New),Simple Menswear,2113.4946236559144
1590,10.0,Manfinity Homme Men Solid Button Front Shirt,1700.0,1017.45,20.0,Unranked(New),Simple Menswear,1271.8125
1591,0.0,Manfinity Homme Men Summer Cartoon Cat Printed Loose Casual Short Sleeve Shirt,400.0,1044.05,7.0,Unranked(New),Simple Menswear,1122.6344086021506
1592,0.0,Manfinity Homme Men's Summer Striped Short-Sleeved Casual Polo Shirt,800.0,842.65,20.0,Unranked(New),Simple Menswear,1053.3125
1593,0.0,DAZY Men Cotton Ripped Frayed Raw Hem Bermuda Denim Shorts,1600.0,1759.3999999999999,12.0,Unranked(New),Simple Menswear,1999.3181818181818
1594,6.0,Manfinity Mode Men Solid Color Long Sleeve Casual Daily Shirt For Spring/Summer Commute,200.0,1281.55,7.0,Unranked(New),Simple Menswear,1378.010752688172
1595,19.0,Manfinity Homme Men Solid Button Up Shirt & Shorts,1300.0,1604.55,7.0,Unranked(New),Simple Menswear,1725.3225806451612
1596,0.0,Manfinity Homme Men's Plus Size Woven Casual Overall Shorts With Slant Pockets,0.0,2744.55,7.0,#1 Best Sellers,in Men Plus Size Jumpsuits & Overalls,2951.1290322580644
1597,19.0,Manfinity Homme Men Solid Button Up Shirt & Shorts,700.0,1604.55,7.0,Unranked(New),Simple Menswear,1725.3225806451612
1598,0.0,Manfinity RSRT Men's Summer Tropical Plant Printed Short Sleeve Casual Shirt,0.0,1001.3,11.0,#7 Best Seller,in Blue Men Shirts,1125.056179775281
1599,5.0,Manfinity LEGND Men Floral & Slogan Graphic Tee,1600.0,835.05,13.0,Unranked(New),Simple Menswear,959.8275862068965
1600,9.0,Men Tropical Print Shirt,400.0,612.75,37.0,Unranked(New),Simple Menswear,972.6190476190476
1601,0.0,"3pcs/Set Summer New Solid Color Men's Shorts With Regular & Plus Size, Casual Sports Fitness Running Drawstring Shorts, Versatile Bottoms With Elastic Waistband",70.0,2193.55,7.0,Unranked(New),Simple Menswear,2358.655913978495
1602,6.0,Manfinity Mode Men Houndstooth Blazer & Suit Pants,900.0,3941.55,13.0,Unranked(New),Simple Menswear,4530.517241379311
1603,0.0,Rick and Morty X SHEIN Men Cartoon Graphic Drop Shoulder Tee,600.0,1091.55,13.0,Unranked(New),Simple Menswear,1254.655172413793
1604,4.0,Men Solid Color Loose Fit Straight-Leg Casual Pants With Pockets,0.0,1182.75,39.0,#5 Best Seller,in Striped Men Pants,1938.9344262295083
1605,0.0,Manfinity Homme Men Plus Size Color Block Short Sleeve Polo Shirt And Shorts Set,0.0,2355.0499999999997,7.0,#3 Best Seller,in Casual Men Plus Size Polo Co-ords,2532.311827956989
